"date","ville","pays","no2","o3","pm25","temp_max","temp_min","temp_moy","amplitude","humidite"
2024-04-28,"Sofia","Bulgarie",17.54,48.38,6.69,19,5,12,14,85
2024-04-29,"Sofia","Bulgarie",21.7,48.33,7.32,19,6,12.5,13,82
2024-04-30,"Sofia","Bulgarie",14.43,44.45,4.4,17,8,12.5,9,85
2024-05-01,"Sofia","Bulgarie",10.77,47.99,2.74,18,8,13,10,89
2024-05-02,"Sofia","Bulgarie",14.34,44.57,6.95,18,11,14.5,7,92
2024-05-03,"Sofia","Bulgarie",10.21,45.33,2.04,13,4,8.5,9,94
2024-05-04,"Sofia","Bulgarie",12.51,39.25,6.06,13,2,7.5,11,96
2024-05-05,"Sofia","Bulgarie",18.55,33.26,6.72,19,1,10,18,90
2024-05-06,"Sofia","Bulgarie",17.89,36.06,9.9,21,3,12,18,82
2024-05-07,"Sofia","Bulgarie",22.66,35.23,10.41,21,7,14,14,77
2024-05-08,"Sofia","Bulgarie",22.38,33.53,8.09,20,12,16,8,84
2024-05-09,"Sofia","Bulgarie",19.33,28.7,6.46,15,9,12,6,97
2024-05-10,"Sofia","Bulgarie",23.44,27.11,3.26,11,4,7.5,7,96
2024-05-11,"Sofia","Bulgarie",19.62,37.05,5.21,17,1,9,16,92
2024-05-12,"Sofia","Bulgarie",20.21,38.24,5.97,18,4,11,14,78
2024-05-13,"Sofia","Bulgarie",15.31,42.75,4.57,17,4,10.5,13,96
2024-05-14,"Sofia","Bulgarie",17.51,40.53,7.89,13,4,8.5,9,89
2024-05-15,"Sofia","Bulgarie",19.92,34.02,5.86,11,7,9,4,97
2024-05-16,"Sofia","Bulgarie",20.68,29.85,7.88,17,6,11.5,11,95
2024-05-17,"Sofia","Bulgarie",17.1,36.52,9.15,22,5,13.5,17,94
2024-05-18,"Sofia","Bulgarie",19.7,37.9,14.54,24,9,16.5,15,91
2024-05-19,"Sofia","Bulgarie",16.39,29.25,10.78,23,12,17.5,11,92
2024-05-20,"Sofia","Bulgarie",18.32,24.81,6.83,22,12,17,10,92
2024-05-21,"Sofia","Bulgarie",15.7,42.44,8.56,24,11,17.5,13,93
2024-05-22,"Sofia","Bulgarie",23.6,30.15,10.28,24,10,17,14,88
2024-05-23,"Sofia","Bulgarie",14.75,40.93,4.93,18,6,12,12,92
2024-05-24,"Sofia","Bulgarie",13.3,50.51,7.19,19,7,13,12,92
2024-05-25,"Sofia","Bulgarie",16.29,42.79,7.82,21,4,12.5,17,89
2024-05-26,"Sofia","Bulgarie",12.55,55.69,6.6,20,6,13,14,92
2024-05-27,"Sofia","Bulgarie",20.84,44.82,9.01,20,3,11.5,17,83
2024-05-28,"Sofia","Bulgarie",22.43,37.82,8.96,20,3,11.5,17,77
2024-05-29,"Sofia","Bulgarie",18.77,36.33,10,20,6,13,14,87
2024-05-30,"Sofia","Bulgarie",21.81,38.42,9.22,22,5,13.5,17,82
2024-05-31,"Sofia","Bulgarie",22.68,32.48,8.34,23,8,15.5,15,81
2024-06-01,"Sofia","Bulgarie",22.04,30.79,12,25,10,17.5,15,80
2024-06-02,"Sofia","Bulgarie",26.45,27.2,11.41,28,11,19.5,17,85
2024-06-03,"Sofia","Bulgarie",29.01,22.33,14.11,29,15,22,14,74
2024-06-04,"Sofia","Bulgarie",16.29,43.98,10.12,27,14,20.5,13,82
2024-06-05,"Sofia","Bulgarie",14.91,53.07,8.27,26,13,19.5,13,70
2024-06-06,"Sofia","Bulgarie",18.65,64.88,6.74,25,9,17,16,87
2024-06-07,"Sofia","Bulgarie",25.04,52.03,19.45,26,10,18,16,78
2024-06-08,"Sofia","Bulgarie",21.97,46.97,16.86,27,11,19,16,83
2024-06-09,"Sofia","Bulgarie",23.86,49.77,16.71,29,12,20.5,17,76
2024-06-10,"Sofia","Bulgarie",24.47,52.3,21.14,31,16,23.5,15,68
2024-06-11,"Sofia","Bulgarie",19.74,58.34,18.96,30,17,23.5,13,73
2024-06-12,"Sofia","Bulgarie",25.14,56.38,14.42,31,17,24,14,64
2024-06-13,"Sofia","Bulgarie",14.8,59.72,12.1,29,17,23,12,80
2024-06-14,"Sofia","Bulgarie",10.46,58.92,6.24,22,11,16.5,11,92
2024-06-15,"Sofia","Bulgarie",14.15,57.99,6.57,25,6,15.5,19,71
2024-06-16,"Sofia","Bulgarie",22.37,48.4,10.61,28,14,21,14,73
2024-06-17,"Sofia","Bulgarie",25.37,52.67,13.43,28,11,19.5,17,76
2024-06-18,"Sofia","Bulgarie",25.5,51.44,16.23,30,13,21.5,17,80
2024-06-19,"Sofia","Bulgarie",24.55,60.68,15.79,31,14,22.5,17,76
2024-06-20,"Sofia","Bulgarie",24.8,46,23.23,32,16,24,16,67
2024-06-21,"Sofia","Bulgarie",20.77,63.86,22.15,33,16,24.5,17,65
2024-06-22,"Sofia","Bulgarie",18.92,69.62,15.64,33,17,25,16,71
2024-06-23,"Sofia","Bulgarie",15.58,76.2,9,33,14,23.5,19,71
2024-06-24,"Sofia","Bulgarie",15.1,72.46,10.48,31,16,23.5,15,82
2024-06-25,"Sofia","Bulgarie",18.91,63.96,11.74,30,15,22.5,15,81
2024-06-26,"Sofia","Bulgarie",14.19,69.69,13.36,31,12,21.5,19,77
2024-06-27,"Sofia","Bulgarie",15.28,55.23,1.92,27,11,19,16,88
2024-06-28,"Sofia","Bulgarie",19.58,41.09,3.44,24,9,16.5,15,93
2024-06-29,"Sofia","Bulgarie",18.85,51.42,11.45,29,9,19,20,81
2024-06-30,"Sofia","Bulgarie",22.68,53.54,13.22,31,11,21,20,68
2024-07-01,"Sofia","Bulgarie",31.64,64.51,13.89,32,12,22,20,65
2024-07-02,"Sofia","Bulgarie",18.65,65.36,11.85,32,16,24,16,62
2024-07-03,"Sofia","Bulgarie",8.3,55.35,4.22,22,9,15.5,13,94
2024-07-04,"Sofia","Bulgarie",10.69,63.19,6.66,24,7,15.5,17,80
2024-07-05,"Sofia","Bulgarie",11.45,65.35,8.03,27,6,16.5,21,79
2024-07-06,"Sofia","Bulgarie",17.87,65.96,8.61,30,10,20,20,67
2024-07-07,"Sofia","Bulgarie",13.62,69.99,7.88,32,14,23,18,64
2024-07-08,"Sofia","Bulgarie",17.91,63.75,10.26,34,15,24.5,19,61
2024-07-09,"Sofia","Bulgarie",24.4,62.44,9.4,32,13,22.5,19,56
2024-07-10,"Sofia","Bulgarie",26.08,76.83,10.74,33,13,23,20,50
2024-07-11,"Sofia","Bulgarie",28.11,79.86,12.36,35,13,24,22,61
2024-07-12,"Sofia","Bulgarie",29.74,82.42,12.49,35,14,24.5,21,49
2024-07-13,"Sofia","Bulgarie",23.49,76.55,13.62,35,13,24,22,47
2024-07-14,"Sofia","Bulgarie",21.28,81.37,13.76,36,14,25,22,49
2024-07-15,"Sofia","Bulgarie",31.18,67.3,13.18,36,14,25,22,47
2024-07-16,"Sofia","Bulgarie",28.09,77.89,11.91,36,14,25,22,41
2024-07-17,"Sofia","Bulgarie",24.86,80.9,14.58,36,15,25.5,21,51
2024-07-18,"Sofia","Bulgarie",26.36,82.29,17.08,36,16,26,20,45
2024-07-19,"Sofia","Bulgarie",19.59,92.55,11.71,35,16,25.5,19,50
2024-07-20,"Sofia","Bulgarie",22.93,74.45,11.61,34,15,24.5,19,58
2024-07-21,"Sofia","Bulgarie",18.01,72.76,13.82,33,14,23.5,19,69
2024-07-22,"Sofia","Bulgarie",15.38,74.35,16.58,33,17,25,16,65
2024-07-23,"Sofia","Bulgarie",22.99,54.04,10.74,31,13,22,18,68
2024-07-24,"Sofia","Bulgarie",20.79,58.56,6.07,31,12,21.5,19,68
2024-07-25,"Sofia","Bulgarie",9.11,74.88,4.88,27,12,19.5,15,89
2024-07-26,"Sofia","Bulgarie",10.94,77.76,2.67,28,10,19,18,61
2024-07-27,"Sofia","Bulgarie",16.89,70.47,4.4,30,9,19.5,21,60
2024-07-28,"Sofia","Bulgarie",23.25,77.2,8.89,32,11,21.5,21,59
2024-07-29,"Sofia","Bulgarie",16.47,71.47,9.11,34,13,23.5,21,50
2024-07-30,"Sofia","Bulgarie",8.32,80.2,3.37,30,12,21,18,46
2024-07-31,"Sofia","Bulgarie",30.71,54.65,8.48,31,9,20,22,50
2024-08-01,"Sofia","Bulgarie",31.71,66.49,8.97,32,10,21,22,49
2024-08-02,"Sofia","Bulgarie",29.16,67.57,11.13,35,12,23.5,23,46
2024-08-03,"Sofia",NA,18.29,74.79,7.98,34,15,24.5,19,45
2024-08-04,"Sofia","Bulgarie",7.42,82.01,4.83,31,11,21,20,84
2024-08-05,"Sofia","Bulgarie",25.25,60.7,5.09,30,11,20.5,19,52
2024-08-06,"Sofia","Bulgarie",14.93,60.52,8.59,29,11,20,18,60
2024-08-07,"Sofia","Bulgarie",13.05,68.85,6.06,31,9,20,22,54
2024-08-08,"Sofia","Bulgarie",26.62,79.64,5.96,33,11,22,22,51
2024-08-09,"Sofia","Bulgarie",22.89,65.81,10.17,31,13,22,18,51
2024-08-10,"Sofia","Bulgarie",12.99,72.76,5.53,31,12,21.5,19,57
2024-08-11,"Sofia","Bulgarie",19.71,75.86,6.9,33,12,22.5,21,55
2024-08-12,"Sofia","Bulgarie",30.72,71.85,10.78,36,13,24.5,23,52
2024-08-13,"Sofia","Bulgarie",26.58,76.05,12.2,37,16,26.5,21,52
2024-08-14,"Sofia","Bulgarie",21.91,71.42,10.5,36,16,26,20,47
2024-08-15,"Sofia",NA,29.255,76.295,12.685,37,19,28,18,56
2024-08-16,"Sofia","Bulgarie",36.6,81.17,14.87,35,18,26.5,17,62
2024-08-17,"Sofia","Bulgarie",21.42,87.83,13.95,34,18,26,16,56
2024-08-18,"Sofia","Bulgarie",12.4,77.01,7.94,33,14,23.5,19,66
2024-08-19,"Sofia","Bulgarie",15,75.24,9.31,30,12,21,18,82
2024-08-20,"Sofia","Bulgarie",30.19,45.31,8.26,27,16,21.5,11,89
2024-08-21,"Sofia","Bulgarie",35.57,40.26,8.99,27,10,18.5,17,88
2024-08-22,"Sofia","Bulgarie",19.41,61.04,9.99,29,13,21,16,75
2024-08-23,"Sofia","Bulgarie",25.74,59.01,5.91,32,14,23,18,59
2024-08-24,"Sofia","Bulgarie",43.16,39.26,15.4,33,14,23.5,19,46
2024-08-25,"Sofia","Bulgarie",25.29,59.81,10.13,32,13,22.5,19,55
2024-08-26,"Sofia","Bulgarie",33.96,43.46,9.73,31,15,23,16,46
2024-08-27,"Sofia","Bulgarie",19.64,49.88,9.81,30,16,23,14,62
2024-08-28,"Sofia","Bulgarie",12.14,85.69,6.42,29,14,21.5,15,53
2024-08-29,"Sofia","Bulgarie",52.76,19.06,11.44,28,12,20,16,70
2024-08-30,"Sofia","Bulgarie",29.55,34.35,8.84,27,12,19.5,15,86
2024-08-31,"Sofia","Bulgarie",22.36,37.98,11.13,26,13,19.5,13,86
2024-09-01,"Sofia","Bulgarie",36.14,31.61,13.81,28,11,19.5,17,60
2024-09-02,"Sofia","Bulgarie",23.37,73.59,8.68,28,13,20.5,15,55
2024-09-03,"Sofia","Bulgarie",53.66,31.7,17.33,30,12,21,18,55
2024-09-04,"Sofia","Bulgarie",37.69,65,19.51,30,14,22,16,54
2024-09-05,"Sofia","Bulgarie",30.59,67.93,19.33,31,15,23,16,59
2024-09-06,"Sofia","Bulgarie",36.37,36.49,16.98,30,15,22.5,15,62
2024-09-07,"Sofia","Bulgarie",16.1,60.69,10.46,28,15,21.5,13,90
2024-09-08,"Sofia","Bulgarie",16.72,55.17,6.43,28,14,21,14,86
2024-09-09,"Sofia","Bulgarie",23.97,50.55,7.97,30,14,22,16,74
2024-09-10,"Sofia","Bulgarie",27.26,46.28,3.63,19,14,16.5,5,92
2024-09-11,"Sofia","Bulgarie",12.03,55.18,4.54,17,10,13.5,7,97
2024-09-12,"Sofia","Bulgarie",38.12,20.33,8.82,26,8,17,18,87
2024-09-13,"Sofia","Bulgarie",52.36,9.9,9.14,25,12,18.5,13,66
2024-09-14,"Sofia","Bulgarie",17.31,27.02,4.85,21,9,15,12,82
2024-09-15,"Sofia","Bulgarie",12.49,27.74,1.52,19,8,13.5,11,88
2024-09-16,"Sofia","Bulgarie",25.07,20.13,3.33,18,7,12.5,11,81
2024-09-17,"Sofia","Bulgarie",25.14,15.14,5.95,21,5,13,16,74
2024-09-18,"Sofia","Bulgarie",45.51,13.12,11.56,15,10,12.5,5,93
2024-09-19,"Sofia","Bulgarie",39.3,15.22,13.94,18,9,13.5,9,91
2024-09-20,"Sofia","Bulgarie",25.96,29.92,7.68,18,10,14,8,93
2024-09-21,"Sofia","Bulgarie",31,34.7,8.84,21,11,16,10,81
2024-09-22,"Sofia","Bulgarie",33.28,32.88,12.39,21,7,14,14,50
2024-09-23,"Sofia","Bulgarie",36.73,29.74,10.98,23,9,16,14,68
2024-09-24,"Sofia","Bulgarie",38.38,34.37,10.25,23,8,15.5,15,56
2024-09-25,"Sofia","Bulgarie",30.56,38.98,9.99,26,12,19,14,69
2024-09-26,"Sofia","Bulgarie",30.42,26.81,7.03,26,10,18,16,79
2024-09-27,"Sofia","Bulgarie",59.9,18.75,11.03,29,12,20.5,17,60
2024-09-28,"Sofia","Bulgarie",59.8,26.36,18.81,29,16,22.5,13,64
2024-09-29,"Sofia","Bulgarie",14.5,32.01,6.91,19,8,13.5,11,85
2024-09-30,"Sofia","Bulgarie",10.93,46.26,0.78,14,5,9.5,9,79
2024-10-01,"Sofia","Bulgarie",12.31,50.51,2.37,17,1,9,16,75
2024-10-02,"Sofia","Bulgarie",56.06,14.17,12.73,22,5,13.5,17,37
2024-10-03,"Sofia","Bulgarie",49.45,17.56,10.4,24,8,16,16,57
2024-10-04,"Sofia","Bulgarie",41.16,24.88,13.18,24,13,18.5,11,70
2024-10-05,"Sofia","Bulgarie",30.44,13.12,6.01,24,12,18,12,85
2024-10-06,"Sofia","Bulgarie",13.62,23.27,4.5,19,8,13.5,11,91
2024-10-07,"Sofia","Bulgarie",21.5,27.63,1.82,20,6,13,14,86
2024-10-08,"Sofia","Bulgarie",45.83,2.69,8.33,23,9,16,14,56
2024-10-09,"Sofia","Bulgarie",44.28,8.11,12.22,22,9,15.5,13,60
2024-10-10,"Sofia","Bulgarie",38.75,20.74,10.53,24,7,15.5,17,73
2024-10-11,"Sofia","Bulgarie",35.57,11.14,10.92,25,14,19.5,11,61
2024-10-12,"Sofia","Bulgarie",9.42,39.74,1.83,19,8,13.5,11,92
2024-10-13,"Sofia","Bulgarie",29.86,14.81,6.05,20,4,12,16,77
2024-10-14,"Sofia","Bulgarie",30.78,21.9,10.25,20,5,12.5,15,57
2024-10-15,"Sofia","Bulgarie",38.25,24.27,9.85,21,5,13,16,73
2024-10-16,"Sofia","Bulgarie",27.41,37.62,5.92,19,6,12.5,13,82
2024-10-17,"Sofia","Bulgarie",29.72,27.33,7.16,16,3,9.5,13,75
2024-10-18,"Sofia","Bulgarie",34.95,29.19,6.47,17,7,12,10,75
2024-10-19,"Sofia","Bulgarie",26.62,36.05,7.65,16,6,11,10,79
2024-10-20,"Sofia","Bulgarie",27.91,35.39,9.29,16,4,10,12,80
2024-10-21,"Sofia","Bulgarie",47.52,10.86,14.72,18,2,10,16,65
2024-10-22,"Sofia","Bulgarie",54.39,4.09,22.9,19,2,10.5,17,47
2024-10-23,"Sofia","Bulgarie",65.65,5.99,25.56,20,3,11.5,17,44
2024-10-24,"Sofia","Bulgarie",46.07,25.45,18.83,19,5,12,14,50
2024-10-25,"Sofia","Bulgarie",49.9,17.88,21.69,19,4,11.5,15,49
2024-10-26,"Sofia","Bulgarie",53.27,10.18,20.56,20,6,13,14,55
2024-10-27,"Sofia","Bulgarie",51.26,13.55,18.64,17,7,12,10,69
2024-10-28,"Sofia","Bulgarie",59.29,9.23,24.55,22,8,15,14,58
2024-10-29,"Sofia","Bulgarie",32.24,17.8,27.65,21,6,13.5,15,71
2024-10-30,"Sofia","Bulgarie",37.82,21.56,21.53,18,7,12.5,11,83
2024-10-31,"Sofia","Bulgarie",33.71,24.19,20.66,17,1,9,16,81
2024-11-01,"Sofia","Bulgarie",31.31,28.64,19.64,17,2,9.5,15,79
2024-11-02,"Sofia","Bulgarie",29.96,27.21,19.2,16,2,9,14,78
2024-11-03,"Sofia","Bulgarie",21.37,21.76,15.63,13,5,9,8,85
2024-11-04,"Sofia","Bulgarie",28.28,12.24,11.24,15,1,8,14,86
2024-11-05,"Sofia","Bulgarie",38.62,22.12,13.25,13,-2,5.5,15,53
2024-11-06,"Sofia","Bulgarie",58.49,11.87,18.22,14,-3,5.5,17,67
2024-11-07,"Sofia","Bulgarie",48.47,18.66,17.86,14,-2,6,16,59
2024-11-08,"Sofia","Bulgarie",67.94,7.07,20.91,14,-3,5.5,17,53
2024-11-09,"Sofia","Bulgarie",46.57,21.92,20.52,15,-2,6.5,17,47
2024-11-10,"Sofia","Bulgarie",19.59,36.11,16,10,0,5,10,67
2024-11-11,"Sofia","Bulgarie",24.32,17.97,3.7,9,-1,4,10,83
2024-11-12,"Sofia","Bulgarie",27.77,6.39,6.41,8,0,4,8,94
2024-11-13,"Sofia","Bulgarie",18.15,3.36,7.86,10,-1,4.5,11,86
2024-11-14,"Sofia","Bulgarie",18.82,4.09,4.63,8,1,4.5,7,91
2024-11-15,"Sofia","Bulgarie",13.13,18.19,6.78,7,-6,0.5,13,94
2024-11-16,"Sofia","Bulgarie",22.65,21.25,11.46,7,-7,0,14,87
2024-11-17,"Sofia","Bulgarie",39.56,6.32,25.27,10,-5,2.5,15,83
2024-11-18,"Sofia","Bulgarie",41.76,13.13,34.66,11,-4,3.5,15,72
2024-11-19,"Sofia","Bulgarie",57.01,4.52,28.14,12,-2,5,14,78
2024-11-20,"Sofia","Bulgarie",33.09,25.4,16.05,14,4,9,10,66
2024-11-21,"Sofia","Bulgarie",26.21,28.75,6.54,11,-1,5,12,96
2024-11-22,"Sofia","Bulgarie",39.57,12.34,12.77,9,-1,4,10,81
2024-11-23,"Sofia","Bulgarie",12.06,39.16,4.9,6,-7,-0.5,13,82
2024-11-24,"Sofia","Bulgarie",36.23,20.84,13.57,5,-5,0,10,64
2024-11-25,"Sofia","Bulgarie",61.25,3.91,38.59,9,-4,2.5,13,48
2024-11-26,"Sofia","Bulgarie",55.57,9.05,26.46,10,-3,3.5,13,60
2024-11-27,"Sofia","Bulgarie",29.78,31.43,11.97,11,-1,5,12,80
2024-11-28,"Sofia","Bulgarie",51.64,5.21,33.77,12,-1,5.5,13,82
2024-11-29,"Sofia","Bulgarie",36.52,10.18,25.52,10,-2,4,12,88
2024-11-30,"Sofia","Bulgarie",22.83,19.61,6.31,3,-4,-0.5,7,100
2024-12-01,"Sofia","Bulgarie",13.2,23.69,5.19,4,-3,0.5,7,99
2024-12-02,"Sofia","Bulgarie",20.23,18.02,1.63,3,-4,-0.5,7,99
2024-12-03,"Sofia","Bulgarie",30.8,16.7,5.36,7,-4,1.5,11,90
2024-12-04,"Sofia","Bulgarie",29.97,10.01,13.05,6,0,3,6,90
2024-12-05,"Sofia","Bulgarie",25.3,21.96,12.5,7,3,5,4,86
2024-12-06,"Sofia","Bulgarie",29.48,16.9,12.94,10,1,5.5,9,95
2024-12-07,"Sofia","Bulgarie",20.7,17.99,7.22,4,-2,1,6,99
2024-12-08,"Sofia","Bulgarie",26.16,22.59,13.93,6,-2,2,8,95
2024-12-09,"Sofia","Bulgarie",42.88,9.18,15.42,8,1,4.5,7,98
2024-12-10,"Sofia","Bulgarie",34.72,15.59,22.54,8,-1,3.5,9,93
2024-12-11,"Sofia","Bulgarie",21.82,16.7,10.57,8,-2,3,10,91
2024-12-12,"Sofia","Bulgarie",17.04,20.72,7.84,5,-6,-0.5,11,97
2024-12-13,"Sofia","Bulgarie",25,22,16.36,6,-6,0,12,80
2024-12-14,"Sofia","Bulgarie",35.53,6.71,25.4,7,-5,1,12,80
2024-12-15,"Sofia","Bulgarie",22.76,19.72,12.57,4,-2,1,6,99
2024-12-16,"Sofia","Bulgarie",15.48,34.67,5.21,4,-6,-1,10,83
2024-12-17,"Sofia","Bulgarie",59.45,7.9,17.9,10,-3,3.5,13,89
2024-12-18,"Sofia","Bulgarie",55.61,14.26,18.74,10,-2,4,12,84
2024-12-19,"Sofia","Bulgarie",59.53,3.75,35.08,10,-1,4.5,11,72
2024-12-20,"Sofia","Bulgarie",61.01,2.87,47.77,9,1,5,8,67
2024-12-21,"Sofia","Bulgarie",20.36,20.63,9.31,3,-7,-2,10,99
2024-12-22,"Sofia","Bulgarie",28.18,24.38,22.83,3,-9,-3,12,90
2024-12-23,"Sofia","Bulgarie",36.24,15.38,30.64,4,-8,-2,12,91
2024-12-24,"Sofia","Bulgarie",15.68,21.34,5.21,2,-2,0,4,95
2024-12-25,"Sofia","Bulgarie",16.89,22.34,4.3,2,-6,-2,8,99
2024-12-26,"Sofia","Bulgarie",16.46,24.48,2.55,1,-10,-4.5,11,96
2024-12-27,"Sofia","Bulgarie",19.74,26.58,11.14,1,-9,-4,10,85
2024-12-28,"Sofia","Bulgarie",22.72,29.36,21.13,2,-9,-3.5,11,91
2024-12-29,"Sofia","Bulgarie",23.46,30.07,20.67,3,-8,-2.5,11,89
2024-12-30,"Sofia","Bulgarie",50.6,5.53,41.47,6,-7,-0.5,13,86
2024-12-31,"Sofia","Bulgarie",56.46,2.86,44.44,8,-5,1.5,13,83
2025-01-01,"Sofia","Bulgarie",55.81,2.11,50.52,8,1,4.5,7,74
2025-01-02,"Sofia","Bulgarie",60.98,3.33,57.39,8,-2,3,10,68
2025-01-03,"Sofia","Bulgarie",52.32,9.81,27.59,8,-2,3,10,78
2025-01-04,"Sofia","Bulgarie",18.62,36.87,5.38,2,-8,-3,10,97
2025-01-05,"Sofia","Bulgarie",49.08,12.67,27.43,6,-7,-0.5,13,68
2025-01-06,"Sofia","Bulgarie",68.36,3.41,60.53,9,-5,2,14,80
2025-01-07,"Sofia","Bulgarie",80.84,2.49,102.38,10,2,6,8,84
2025-01-08,"Sofia","Bulgarie",69.31,4.44,74.29,11,0,5.5,11,90
2025-01-09,"Sofia","Bulgarie",47.02,9.04,15.18,13,0,6.5,13,83
2025-01-10,"Sofia","Bulgarie",37.71,17.7,15.97,11,-1,5,12,80
2025-01-11,"Sofia","Bulgarie",19.9,36.54,6.67,3,-3,0,6,95
2025-01-12,"Sofia","Bulgarie",18.24,36.59,12.46,0,-3,-1.5,3,98
2025-01-13,"Sofia","Bulgarie",23.95,28.52,9.07,-1,-3,-2,2,97
2025-01-14,"Sofia","Bulgarie",29.53,23.99,9.53,-1,-12,-6.5,11,92
2025-01-15,"Sofia","Bulgarie",29.48,21.29,15.16,0,-8,-4,8,92
2025-01-16,"Sofia","Bulgarie",35.82,17.03,32.13,2,-7,-2.5,9,88
2025-01-17,"Sofia","Bulgarie",49.6,6.04,49.05,4,-3,0.5,7,89
2025-01-18,"Sofia","Bulgarie",22.22,18.94,26.92,7,-1,3,8,76
2025-01-19,"Sofia","Bulgarie",44.09,8.37,45.56,8,-2,3,10,78
2025-01-20,"Sofia","Bulgarie",74.41,3.43,64.99,7,-3,2,10,78
2025-01-21,"Sofia","Bulgarie",81.23,3.03,71.05,6,-4,1,10,87
2025-01-22,"Sofia","Bulgarie",63.4,4.02,49.31,6,-3,1.5,9,99
2025-01-23,"Sofia","Bulgarie",53.9,5.88,40.01,9,-4,2.5,13,84
2025-01-24,"Sofia","Bulgarie",54.44,7.31,36.4,10,-3,3.5,13,86
2025-01-25,"Sofia","Bulgarie",37.86,16.86,17.98,10,-2,4,12,88
2025-01-26,"Sofia","Bulgarie",54.76,6.73,27.77,11,-2,4.5,13,72
2025-01-27,"Sofia","Bulgarie",61.25,3.92,42.08,12,-1,5.5,13,69
2025-01-28,"Sofia","Bulgarie",56.18,5.66,35.79,14,0,7,14,60
2025-01-29,"Sofia","Bulgarie",55.1,7.03,26.71,13,4,8.5,9,72
2025-01-30,"Sofia","Bulgarie",49.74,5.46,31.02,12,1,6.5,11,85
2025-01-31,"Sofia","Bulgarie",48.43,3.65,37.21,11,4,7.5,7,85
2025-02-01,"Sofia","Bulgarie",46.6,9.35,40.95,11,4,7.5,7,86
2025-02-02,"Sofia","Bulgarie",32.57,12.21,19.45,10,4,7,6,81
2025-02-03,"Sofia","Bulgarie",19.54,28.17,15.54,8,-1,3.5,9,86
2025-02-04,"Sofia","Bulgarie",24.53,30.88,13.21,5,-5,0,10,82
2025-02-05,"Sofia","Bulgarie",18.41,37.13,18.74,4,-6,-1,10,73
2025-02-06,"Sofia","Bulgarie",21.43,37.07,25.53,5,-3,1,8,77
2025-02-07,"Sofia","Bulgarie",23.67,30.81,12.07,4,-6,-1,10,82
2025-02-08,"Sofia","Bulgarie",24.94,23.68,16.9,5,-9,-2,14,60
2025-02-09,"Sofia","Bulgarie",21.41,28.57,16.19,4,-7,-1.5,11,73
2025-02-10,"Sofia","Bulgarie",44.35,15.14,24.39,4,-9,-2.5,13,60
2025-02-11,"Sofia","Bulgarie",42.25,17.68,25.9,4,-10,-3,14,65
2025-02-12,"Sofia","Bulgarie",28,45.67,11.12,4,-10,-3,14,62
2025-02-13,"Sofia","Bulgarie",33.56,28.29,15.16,6,-6,0,12,91
2025-02-14,"Sofia","Bulgarie",46.36,14.08,27.21,9,-2,3.5,11,90
2025-02-15,"Sofia","Bulgarie",29.16,12.26,21.36,8,-4,2,12,91
2025-02-16,"Sofia","Bulgarie",22.98,14.71,22.52,7,-2,2.5,9,96
2025-02-17,"Sofia","Bulgarie",25.58,22.01,8.88,1,-9,-4,10,99
2025-02-18,"Sofia","Bulgarie",21.83,40,12.29,2,-8,-3,10,96
2025-02-19,"Sofia","Bulgarie",24.44,40.59,16.05,0,-11,-5.5,11,92
2025-02-20,"Sofia","Bulgarie",52.59,20.74,28.64,1,-13,-6,14,75
2025-02-21,"Sofia","Bulgarie",39.05,36.88,24.62,0,-13,-6.5,13,79
2025-02-22,"Sofia","Bulgarie",28.34,47.04,13.82,1,-12,-5.5,13,73
2025-02-23,"Sofia","Bulgarie",25.76,46.64,23.98,3,-4,-0.5,7,85
2025-02-24,"Sofia","Bulgarie",51.23,22.68,41.08,6,-5,0.5,11,96
2025-02-25,"Sofia","Bulgarie",53.83,19.38,40.7,7,-3,2,10,96
2025-02-26,"Sofia","Bulgarie",45.3,7.45,40.49,9,-1,4,10,88
2025-02-27,"Sofia","Bulgarie",42.54,14.98,30.45,10,-2,4,12,87
2025-02-28,"Sofia","Bulgarie",32.11,30.73,25.95,11,0,5.5,11,93
2025-03-01,"Sofia","Bulgarie",19.61,28.21,27.3,8,4,6,4,95
2025-03-02,"Sofia","Bulgarie",11.84,40.75,11.9,5,2,3.5,3,97
2025-03-03,"Sofia","Bulgarie",15.8,49.68,10.45,6,-1,2.5,7,91
2025-03-04,"Sofia","Bulgarie",56.16,31.86,14.89,9,-2,3.5,11,85
2025-03-05,"Sofia","Bulgarie",56.5,19.87,21.49,14,0,7,14,75
2025-03-06,"Sofia","Bulgarie",66.23,11.6,21.74,16,1,8.5,15,57
2025-03-07,"Sofia","Bulgarie",48.37,31.49,15.21,19,2,10.5,17,56
2025-03-08,"Sofia","Bulgarie",30.61,48.04,13.7,17,1,9,16,67
2025-03-09,"Sofia","Bulgarie",46.39,32.96,13.21,16,1,8.5,15,62
2025-03-10,"Sofia","Bulgarie",45.5,34.02,15.72,18,2,10,16,66
2025-03-11,"Sofia","Bulgarie",36.02,42.14,16.1,20,4,12,16,66
2025-03-12,"Sofia","Bulgarie",24.64,43.86,11.2,20,5,12.5,15,80
2025-03-13,"Sofia","Bulgarie",13.17,59.96,9.56,20,8,14,12,86
2025-03-14,"Sofia","Bulgarie",22.16,48.93,8.42,22,7,14.5,15,78
2025-03-15,"Sofia","Bulgarie",8.15,63.82,7.39,25,9,17,16,69
